company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score
STA,transportation,Driver,4,5.0,"Apr 24, 2023",The life of sta,School bus drivers,Former employee,,,,,Great hours and vacation days,No ac on bus will get hot,Great hours and vacation days No ac on bus will get hot,0.39059019088745117,0.9701969623565674,0.9847598671913147,0.012007071636617184,0.004612510558217764,0.06890060752630234,0.00035989467869512737,4.2300143832108006e-05,0.002982334466651082,0.03377836284744262,1.764524842845276
STA,transportation,Driver,4,3.0,"Apr 14, 2023",bus driver,School bus driver,Current employee,,negative,neutral,negative,new management is not good,higher salary is much needed,new management is not good higher salary is much needed,0.0001284461177419871,0.0078076585195958614,0.0004969885339960456,0.019869407638907433,0.0007122914539650083,0.9919050335884094,0.04358181357383728,0.6884734630584717,0.9859172701835632,1.3673292117600795,0.02305454310408095
STA,transportation,Driver,4,2.0,"Apr 13, 2023",Great if you LOVE headaches! 😃,School bus driver,"Current employee, less than 1 year",,negative,,negative,Trainers do their best to get you certified. Able to bring children on route (3 & Up),"Very disorganized establishment. No communication or consideration as a whole. Regardless of hourly wage, you'd rarely see your money due to taxes and medical benefits(which by the way they pressure new hires to register for yet it isn't worth the trouble/pay decrease), and it'll be FOREVER before they remove them. During training you'll only get paid $10 hr and they'll let taxes/benefits leave you with $0...I recieved 3 checks of $0! Personally, they've been a setback financially since I started. Only great quality about them are their trainers. STA hides behind the mask of being family oriented when in reality all they truly care about is routes. (Which they'll snatch from you without prior notice and lie and say that district did it) We've ran out of gas twice and all they could tell us was to find a bus that had enough to run the route. I have SO MANY disappointments with being here when I initially had high hopes of this being where I'd retire from. If you choose or are begged to do any extra routes or field trips be sure to take a photo of all hours/miles bc they'll ""lose your paperwork"" in a heartbeat or promise to give extra hours and it'll be missing come payday. There's a rivalry between dispatch and safety and it displayed over the radio and in the office everyday. It's pretty much ran like a independent start-up instead of a reputable transportation company.","Trainers do their best to get you certified. Able to bring children on route (3 & Up) Very disorganized establishment. No communication or consideration as a whole. Regardless of hourly wage, you'd rarely see your money due to taxes and medical benefits(which by the way they pressure new hires to register for yet it isn't worth the trouble/pay decrease), and it'll be FOREVER before they remove them. During training you'll only get paid $10 hr and they'll let taxes/benefits leave you with $0...I recieved 3 checks of $0! Personally, they've been a setback financially since I started. Only great quality about them are their trainers. STA hides behind the mask of being family oriented when in reality all they truly care about is routes. (Which they'll snatch from you without prior notice and lie and say that district did it) We've ran out of gas twice and all they could tell us was to find a bus that had enough to run the route. I have SO MANY disappointments with being here when I initially had high hopes of this being where I'd retire from. If you choose or are begged to do any extra routes or field trips be sure to take a photo of all hours/miles bc they'll ""lose your paperwork"" in a heartbeat or promise to give extra hours and it'll be missing come payday. There's a rivalry between dispatch and safety and it displayed over the radio and in the office everyday. It's pretty much ran like a independent start-up instead of a reputable transportation company.",0.06968381255865097,0.5538806319236755,0.2916112244129181,0.21209852397441864,0.3001531660556793,0.9200618267059326,0.47425565123558044,0.8058075904846191,0.9942017793655396,1.9533568620681763,0.9110229965299368
STA,transportation,Driver,4,3.0,"Feb 2, 2023",Good place to start,School bus driver,"Current employee, less than 1 year","Portland, OR",positive,negative,positive,Get your CDL quickly whether I’m Oregon or Washington,"Part time job, minimum hours only 5 hours no PTO","Get your CDL quickly whether I’m Oregon or Washington Part time job, minimum hours only 5 hours no PTO",0.13897205889225006,0.2687526047229767,0.8113709092140198,0.8410250544548035,0.007338515482842922,0.1144590973854065,0.04334205389022827,0.06347358971834183,0.7875698208808899,0.11108466726727784,1.4094358943402767
STA,transportation,Driver,4,4.0,"Jan 10, 2023",School Bus Driver,School bus driver,Current employee,"Hollis, NH",,,,Flexible work schedule around school hours.,Can get burned out of you don’t know how to manage your students,Flexible work schedule around school hours. Can get burned out of you don’t know how to manage your students,0.005474017933011055,0.027900084853172302,0.6110490560531616,0.0008406638517044485,0.7497811317443848,0.9665339589118958,0.7021321654319763,0.01607242412865162,0.0010420546168461442,1.7558719011431094,0.33816062421828974
STA,transportation,Driver,5,4.0,"Nov 5, 2022",Drive students to and from school,School bus driver,Current employee,"Yucca Valley, CA",positive,,positive,"Follows school schedules, for days off. Guaranteed 5 hours per day( several routes are more than 5hours) Trips for schools give you more hours if interested.",Split shifts sometimes are difficult Student management is a challenge,"Follows school schedules, for days off. Guaranteed 5 hours per day( several routes are more than 5hours) Trips for schools give you more hours if interested. Split shifts sometimes are difficult Student management is a challenge",0.004398010205477476,0.04278174042701721,0.6084460616111755,0.22391274571418762,0.059286125004291534,0.25716790556907654,0.02180461399257183,0.01966526359319687,0.002605955582112074,0.09403239726088941,0.5182378381723538
STA,transportation,Driver,5,4.0,"Sep 28, 2022",Regular bus driving role,School bus driver,"Current employee, more than 3 years","Wilton, CT",,,,High pay and Seasonal bonuses,Expensive place to live and long commute,High pay and Seasonal bonuses Expensive place to live and long commute,0.0008162613958120346,0.3375193774700165,0.0011367566185072064,0.011141163296997547,0.0003177774779032916,0.0649438351392746,0.013087436556816101,9.350587060907856e-05,0.002958547556772828,0.04175313230007305,0.34705582429887727
STA,transportation,Driver,5,4.0,"Aug 29, 2022",Great atmosphere,School bus driver,Current employee,,,,,Current manager is great and I really enjoy my coworkers. Friendly atmosphere,"We are constantly seeking help with no one applying and this increases daily tasks, stress and makes time deadlines very difficult. Please apply and drive wonderful students.","Current manager is great and I really enjoy my coworkers. Friendly atmosphere We are constantly seeking help with no one applying and this increases daily tasks, stress and makes time deadlines very difficult. Please apply and drive wonderful students.",0.5973128080368042,0.8783481121063232,0.0007674095686525106,0.05295974761247635,0.1501220166683197,0.8586379885673523,0.11987573653459549,0.011765113100409508,0.023039840161800385,0.6527088461443782,1.36643623362761
STA,transportation,Driver,5,3.0,"Aug 29, 2022",Ok part time job,School bus driver,"Current employee, more than 10 years","Goffstown, NH",,negative,negative,"Part Time hours, split shift",The parent company is generally disconnected from the needs of their employees. Offers and actual work time isn't consistent. Intense training and certification requirements for minimal return.,"Part Time hours, split shift The parent company is generally disconnected from the needs of their employees. Offers and actual work time isn't consistent. Intense training and certification requirements for minimal return.",0.0010846357326954603,0.029591083526611328,0.017162255942821503,0.026139460504055023,0.006881777662783861,0.8603188395500183,0.23100046813488007,0.976081132888794,0.5435048937797546,1.413044504239224,0.05859028367558494
STA,transportation,Driver,5,1.0,"Aug 15, 2022",Run Like a Reality Game Show,School bus driver,"Former employee, more than 1 year","Corvallis, OR",negative,negative,negative,New bus fleet with buses that run on propane.,"Think of the nastiest people you've ever seen on a reality tv show and that's the management at the location where I worked. They even instituted a game of Survivor Island not realizing how closely they enacted the premise, only the most shameless or meek survive. Have a personality? Speak up about something wrong? You're off. It was a terrible environment with absolutely no integrity exhibited by local or regional management.","New bus fleet with buses that run on propane. Think of the nastiest people you've ever seen on a reality tv show and that's the management at the location where I worked. They even instituted a game of Survivor Island not realizing how closely they enacted the premise, only the most shameless or meek survive. Have a personality? Speak up about something wrong? You're off. It was a terrible environment with absolutely no integrity exhibited by local or regional management.",7.498255581595004e-05,0.2778695821762085,0.00042650598334148526,0.06731569766998291,0.04471200704574585,0.9616330862045288,0.1215100884437561,0.8358487486839294,0.41064873337745667,1.2254515290260315,0.3286258453372284
STA,transportation,Driver,6,3.0,"Aug 10, 2022","School Bus Driving Is A Job, Not A Career",School bus driver,"Current employee, more than 3 years","Pittsburgh, PA",,,,"(*) Rewarding if you want to help keep school bus student transportation available to get students to & from brick & mortar schools. (*) Currently still free training for those who don't have a CDL &/or S license endorsements to qualify to drive a bus. (*) With the nationwide shortage of qualified school bus drivers, if you are a diligent, safe driver, committed to the mission, if you don't like the current bus provider, many of the competition are offering reasonable to exorbitant bonuses to get you to change companies. The question you need to ask yourself is are you doing for the community you live in or support nearby, for better working conditions & better maintained equipment, or strictly the money. (*) If you have time & desire, there is typically additional work for sports & school outings, if you don't mind obligating additional time to fill certain trips during the day (limited), & many evenings &/or weekends. (*) If you are bored at home, want to be active (operational engagement) in retirement, or need some supplemental income for those who may be financially challenged at the moment, & your health, driving record, background checks, & ability to get the specialized licenses, this just might be a potential opportunity to explore. (*) Just like many other jobs, or jobs under the guise of careers, there are many challenges if you are up to the challenges. You have to love working with kids, their parents, the school staff, & operations, including many temperamental mechanics, which are relied upon severely to allow you to perform your job. (*) Typically working 2.25-3 hrs in the morning (approx. 6am to 9am), & then returning for 2.25-3 hours in the afternoon (approx. 1:45 to 4-4:30pm)","(*) Not a career. Careers should be considered as full-time financially self-sustaining occupations, whereas school bus driving is more like a part-time job or paid volunteer with somewhat lower pay, in hopes of finding enough qualified drivers, to help students in the community get to/from school. (*) Unless you are working 35-40 or 50 hours a week in a profession with real benefits, reality is that it is truly a part-time or seasonal support job. (*) Benefits may be referenced, but the realities are that they are limited in scope, & typically require 30 hours min per week to obtain, so majority of employees don't qualify. (*) On school off days, or extended breaks, you typically don't get paid from sub-contracted bus providers, unless a union, or school district contracts require otherwise. (*) In the same scenario, in today's health emergencies, like COVID-19, or snow/excessive cold declared remote learning days, you lose non-guaranteed income. (*) Regardless of drivers finding unpaid days off, even though you previously committed yourself, & were scheduled, but school transportation was cancelled, the office personnel above the drivers still get paid, but not you as a driver. (*) Unless you take extra trips, (which are both bid separately, or given out without bid based upon seniority), separate from Home To School, & School To Home, you must be willing to tie up (9-10 months & avail. for maybe 4.5-6 hours, spread out over 10-11 hours day) of your lives each school day, for a max of 180 days of potential work, if you work the full school year.","(*) Rewarding if you want to help keep school bus student transportation available to get students to & from brick & mortar schools. (*) Currently still free training for those who don't have a CDL &/or S license endorsements to qualify to drive a bus. (*) With the nationwide shortage of qualified school bus drivers, if you are a diligent, safe driver, committed to the mission, if you don't like the current bus provider, many of the competition are offering reasonable to exorbitant bonuses to get you to change companies. The question you need to ask yourself is are you doing for the community you live in or support nearby, for better working conditions & better maintained equipment, or strictly the money. (*) If you have time & desire, there is typically additional work for sports & school outings, if you don't mind obligating additional time to fill certain trips during the day (limited), & many evenings &/or weekends. (*) If you are bored at home, want to be active (operational engagement) in retirement, or need some supplemental income for those who may be financially challenged at the moment, & your health, driving record, background checks, & ability to get the specialized licenses, this just might be a potential opportunity to explore. (*) Just like many other jobs, or jobs under the guise of careers, there are many challenges if you are up to the challenges. You have to love working with kids, their parents, the school staff, & operations, including many temperamental mechanics, which are relied upon severely to allow you to perform your job. (*) Typically working 2.25-3 hrs in the morning (approx. 6am to 9am), & then returning for 2.25-3 hours in the afternoon (approx. 1:45 to 4-4:30pm) (*) Not a career. Careers should be considered as full-time financially self-sustaining occupations, whereas school bus driving is more like a part-time job or paid volunteer with somewhat lower pay, in hopes of finding enough qualified drivers, to help students in the community get to/from school. (*) Unless you are working 35-40 or 50 hours a week in a profession with real benefits, reality is that it is truly a part-time or seasonal support job. (*) Benefits may be referenced, but the realities are that they are limited in scope, & typically require 30 hours min per week to obtain, so majority of employees don't qualify. (*) On school off days, or extended breaks, you typically don't get paid from sub-contracted bus providers, unless a union, or school district contracts require otherwise. (*) In the same scenario, in today's health emergencies, like COVID-19, or snow/excessive cold declared remote learning days, you lose non-guaranteed income. (*) Regardless of drivers finding unpaid days off, even though you previously committed yourself, & were scheduled, but school transportation was cancelled, the office personnel above the drivers still get paid, but not you as a driver. (*) Unless you take extra trips, (which are both bid separately, or given out without bid based upon seniority), separate from Home To School, & School To Home, you must be willing to tie up (9-10 months & avail. for maybe 4.5-6 hours, spread out over 10-11 hours day) of your lives each school day, for a max of 180 days of potential work, if you work the full school year.",0.6215411424636841,0.8608621954917908,0.6643379330635071,0.9569048285484314,0.22760947048664093,0.1929880976676941,0.5871757864952087,0.4956614673137665,0.8815807700157166,1.0645456425845623,2.376865640282631
STA,transportation,Driver,6,4.0,"Aug 8, 2022",good job for part time work.,School bus driver,Current employee,"Newfane, NY",positive,neutral,positive,pay is good and hours can be good when there is School and sports.,"If there is no School, there is not much work.","pay is good and hours can be good when there is School and sports. If there is no School, there is not much work.",0.14959470927715302,0.8185878396034241,0.96137934923172,0.33982908725738525,0.0032084330450743437,0.007552626077085733,0.001958331326022744,0.002124218037351966,0.01795240305364132,-0.15173526393482462,1.6663453616201878
STA,transportation,Driver,6,3.0,"May 29, 2022",Pay,School bus driver,Current employee,,positive,neutral,positive,Fairly good pay and working conditions,Pay could be better and employer and school district could backup up their drivers more. Need more drivers and monitors. Child behavior on some routes is horrendous.,Fairly good pay and working conditions Pay could be better and employer and school district could backup up their drivers more. Need more drivers and monitors. Child behavior on some routes is horrendous.,0.4677174687385559,0.9012168645858765,0.1685924530029297,0.16641539335250854,0.3580648899078369,0.3225635886192322,0.04134169965982437,0.036178670823574066,0.9442565441131592,0.8781820721924305,1.4611127376556396
STA,transportation,Driver,6,4.0,"Apr 23, 2022",Do it,School bus driver,"Former employee, more than 1 year",,positive,neutral,positive,Good job great hours great people,Sometimes you go on different routes putting you behind,Good job great hours great people Sometimes you go on different routes putting you behind,0.158281609416008,0.9764978289604187,0.1801646500825882,0.22855474054813385,0.16564249992370605,0.5523537397384644,0.3698823153972626,0.51487135887146,0.03958489000797272,0.9332418143749237,1.3567074164748192
STA,transportation,Driver,6,2.0,"Apr 4, 2022",Great paying part time job. Not the friendliest co-workers,School bus driver,Current employee,,,neutral,positive,"part-time, off for summer, off for holidays","rude co-workers, very cliquey there. There are some wonderful people, but the rude ones are hard to miss.","part-time, off for summer, off for holidays rude co-workers, very cliquey there. There are some wonderful people, but the rude ones are hard to miss.",5.118623448652215e-05,0.0018420583801344037,0.0033632759004831314,0.0020302264019846916,0.00027762725949287415,0.039058394730091095,0.00500904954969883,0.34159618616104126,0.07449856400489807,0.23177872924134135,0.00508475580772938
STA,transportation,Driver,7,3.0,"Mar 5, 2022",Almost a job,School bus driver,"Current employee, less than 1 year","Tigard, OR",,,,only required to be there 5 hours a day,they only pay you for five hours a day,only required to be there 5 hours a day they only pay you for five hours a day,0.1384264975786209,0.334351509809494,0.28807511925697327,0.22830693423748016,0.08851490914821625,0.7066833972930908,0.282271146774292,0.004576023202389479,0.981785237789154,1.0810261906590313,0.7534391433000565
STA,transportation,Driver,7,2.0,"Feb 11, 2022",Not good,Bus driver/school bus driver,"Former employee, more than 3 years","San Jose, CA",negative,negative,negative,Management was very understanding if things came up or mistakes made. Safety was a big priority.,"Low pay, part time, split shift takes up your whole day.","Management was very understanding if things came up or mistakes made. Safety was a big priority. Low pay, part time, split shift takes up your whole day.",0.9253039956092834,0.1491127908229828,0.014866271056234837,0.031233852729201317,0.04757103696465492,0.026942448690533638,0.19740618765354156,0.013472305610775948,0.8922433257102966,0.6837965790182352,0.8739493126049638
STA,transportation,Driver,7,3.0,"Jul 22, 2021",Nice Buses to Drive,School bus driver,Current employee,"Tigard, OR",positive,positive,neutral,Pay is good now that they raised wages,No medical insurance. Other company’s provide health insurance. Management can be unprofessional. At times. There are some older lady drivers that act like their in grade school. There hostile to one another.,Pay is good now that they raised wages No medical insurance. Other company’s provide health insurance. Management can be unprofessional. At times. There are some older lady drivers that act like their in grade school. There hostile to one another.,0.00017126364400610328,0.6624545454978943,0.008381000719964504,0.017709609121084213,0.10033804178237915,0.9494706988334656,0.07733245193958282,0.07294388115406036,0.6551161408424377,0.9824965391308069,0.6800557004316943
STA,transportation,Driver,7,2.0,"Jun 1, 2021",Terminals are clicky,School bus driver,"Current employee, more than 3 years","Goffstown, NH",negative,positive,positive,split hours allows time to get things done during the day,"Terminals are clicky, if you aren't ""special"" you don't get the extra earnings for trips etc.","split hours allows time to get things done during the day Terminals are clicky, if you aren't ""special"" you don't get the extra earnings for trips etc.",0.021802639588713646,0.09969031810760498,0.9665588736534119,0.26687803864479065,0.004534484352916479,0.8629268407821655,0.0007094826432876289,0.01613542251288891,0.8925358057022095,0.7564703610842116,0.7994802636094391
STA,transportation,Driver,7,2.0,"May 6, 2021",Captive employee gets 8 hours pay for 11.5 hours out of town.,School bus driver,"Current employee, more than 1 year","Milwaukee, WI",negative,neutral,neutral,$19.75 per hour Milwaukee employee,"Start work at 6 a.m., wait in hotel after morning shift until 1 p.m. told you only getting 4 hours pay.","$19.75 per hour Milwaukee employee Start work at 6 a.m., wait in hotel after morning shift until 1 p.m. told you only getting 4 hours pay.",0.19835993647575378,0.40162190794944763,0.12850458920001984,0.279304563999176,0.05313178896903992,0.8761633634567261,0.584634006023407,0.5407319664955139,0.9946558475494385,1.6906061545014381,0.8241225779056549
STA,transportation,Driver,8,4.0,"May 4, 2021",decent,School bus driver,Current employee,"Grand Junction, CO",,,,"nice schedule, flexible, works with kids in school",don't defend you well when issues with students arise,"nice schedule, flexible, works with kids in school don't defend you well when issues with students arise",0.0008364376844838262,0.6904022097587585,0.6960737705230713,0.0023180805146694183,0.9792261719703674,0.38768118619918823,0.04691911116242409,0.0021618555765599012,0.001649157959036529,0.9759257997502573,1.0408049836696591
STA,transportation,Driver,8,5.0,"Feb 16, 2021",Drive a school bus for STA,School bus driver,"Current employee, more than 1 year","Bedford, NH",positive,neutral,positive,"Schedule, Team, Getting to know your students",Only a part time job with no benefits,"Schedule, Team, Getting to know your students Only a part time job with no benefits",0.5659873485565186,0.31619584560394287,0.21117240190505981,0.19338557124137878,0.002804558025673032,0.000281225104117766,0.000161887175636366,0.00018501761951483786,0.13350331783294678,-0.02744269964750856,0.9913117364048958
STA,transportation,Driver,8,3.0,"Nov 23, 2020",Could be worse,School bus driver,"Current employee, more than 3 years","Jacksonville, FL",negative,neutral,positive,Good for parents with young children,Management seems to always want to find the cheapest way to do things.,Good for parents with young children Management seems to always want to find the cheapest way to do things.,0.00015774009807500988,0.0035202575381845236,0.08741577714681625,0.004700750112533569,0.0007209402392618358,0.976270318031311,0.02396516315639019,0.045991115272045135,0.10284828394651413,0.5847103519045049,0.050872013769549085
STA,transportation,Driver,8,4.0,"Nov 13, 2020",great for moms,School bus driver,Current employee,"Hartford, CT",,,,great for moms hours and schedule,no insurance benefits. part time,great for moms hours and schedule no insurance benefits. part time,0.04223081097006798,0.7190613150596619,0.9720418453216553,0.6232955455780029,0.03367742896080017,0.025236260145902634,0.007995043881237507,0.015347586013376713,0.5607688426971436,0.02228168724104762,1.7042270051315427
STA,transportation,Driver,8,3.0,"Oct 22, 2020",Good part time income,School bus driver,"Current employee, more than 1 year","Pittsburgh, PA",positive,positive,positive,Off summers weekends and holidays,Pay could be more for children’s lives,Off summers weekends and holidays Pay could be more for children’s lives,0.0002561663568485528,0.005085047800093889,0.0916081890463829,0.07331998646259308,0.014938456006348133,0.10824593156576157,0.03540588542819023,0.004548193421214819,0.8826178908348083,0.5076557421125472,0.10607125693786656
STA,transportation,Driver,9,5.0,"Sep 8, 2020",Great for college students and retirees!,School bus driver,"Former employee, more than 3 years","Collegeville, PA",positive,neutral,positive,"You have off on summers, but work is available if you choose to work!","Like most companies, things are based off of seniority, so the longer you work there the more hours and trips you will be able to take!","You have off on summers, but work is available if you choose to work! Like most companies, things are based off of seniority, so the longer you work there the more hours and trips you will be able to take!",0.11288191378116608,0.36744293570518494,0.9744126796722412,0.24505603313446045,0.005860219243913889,0.09609144181013107,0.015216963365674019,0.0005913444329053164,0.02957199513912201,-0.03978849807754159,1.1231027357280254
STA,transportation,Driver,9,5.0,"Aug 18, 2020",Great job for moms,School bus driver,"Former employee, more than 10 years","Merrimack, NH",positive,,positive,You can take your kids to work with you,Early morning hours are hard for some people,You can take your kids to work with you Early morning hours are hard for some people,0.7321872711181641,0.16663618385791779,0.9583005309104919,0.4566509425640106,0.24581222236156464,0.027969250455498695,0.05068157613277435,0.005477876402437687,0.08121910691261292,0.06404838850721717,1.5374151095747948
STA,transportation,Driver,9,5.0,"Jul 11, 2020",excellent company to work for,School bus driver,"Current employee, more than 3 years","Pueblo, CO",positive,positive,positive,management is behind there drivers,there is not any cons against this company,management is behind there drivers there is not any cons against this company,0.9615172147750854,0.680931568145752,0.07690348476171494,0.668651282787323,0.002090292051434517,0.02121441811323166,0.0004394005809444934,3.079944144701585e-05,0.002725467551499605,-0.320333179221052,1.9420096836984158
STA,transportation,Driver,9,4.0,"Jun 13, 2020",Flexibility  free training,School bus driver,Current employee,"Jacksonville, FL",,,,"Flexible, weekdays, routines route, free training, yearly raises",Have to recieve unemployment when school isnt in session,"Flexible, weekdays, routines route, free training, yearly raises Have to recieve unemployment when school isnt in session",0.2328946739435196,0.949984073638916,0.9149515628814697,0.22255930304527283,0.006403613835573196,0.15196608006954193,0.0007928019040264189,7.249580085044727e-05,0.20927196741104126,0.07497113239878672,1.7490503378212452
STA,transportation,Driver,9,3.0,"Feb 6, 2020",Okay place to work,School bus driver,"Current employee, more than 1 year",,,,,I love the kids. They're great.,Poor pay for the job you do,I love the kids. They're great. Poor pay for the job you do,0.011095377616584301,0.5633872747421265,0.060122933238744736,0.08355613052845001,0.3013703525066376,0.3112894892692566,0.1683892458677292,0.1089651957154274,0.9841815829277039,1.0548570789396763,0.6644373724702746
STA,transportation,Driver,10,3.0,"Mar 23, 2019","Great people,  benefits",School bus driver,"Former employee, more than 1 year","Santa Barbara, CA",positive,neutral,neutral,STA helped me get my commercial driver's license at almost no cost to me! The employees who work driving and fixing buses are generally wonderful people with big hearts and a commitment to serving their community.,"The pay at STA as a bus driver was not enough to afford to live in the community it served. Additionally, the management gamed driver schedules to minimize payouts. The turnover of employees was high as a result, and was a strain on driver morale.","STA helped me get my commercial driver's license at almost no cost to me! The employees who work driving and fixing buses are generally wonderful people with big hearts and a commitment to serving their community. The pay at STA as a bus driver was not enough to afford to live in the community it served. Additionally, the management gamed driver schedules to minimize payouts. The turnover of employees was high as a result, and was a strain on driver morale.",0.8043227791786194,0.2545996308326721,0.06122911348938942,0.9479320645332336,0.011556759476661682,0.7819430232048035,0.0472988523542881,0.9959644079208374,0.9871381521224976,0.9645231813192368,1.5994053203612566
STA,transportation,Driver,10,1.0,"Mar 6, 2019",Poor management.,School bus driver,"Former employee, more than 5 years","Waco, TX",negative,neutral,positive,Working with the students. Above average pay.,Have alot of patience. Driving in all type of weather.,Working with the students. Above average pay. Have alot of patience. Driving in all type of weather.,0.489208847284317,0.8386898040771484,0.740562915802002,0.2217799872159958,0.22102804481983185,0.001049704267643392,0.0007093518506735563,0.0003686233831103891,0.007558378856629133,0.060078745111241005,1.742212887853384
STA,transportation,Driver,10,3.0,"Jan 28, 2019",School Bus Driver,School bus driver,"Former employee, less than 1 year",,,,,Good hours and time off,"Low pay, bad benefits,","Good hours and time off Low pay, bad benefits,",0.0007238489924930036,0.011686618439853191,0.9692147374153137,0.0006094785640016198,0.0007707361364737153,0.15352913737297058,0.00015916454140096903,0.00026579046971164644,0.8619286417961121,0.5082942621811526,0.497293982814881
STA,transportation,Driver,10,4.0,"Nov 7, 2018",School bus driver,School bus driver,"Current employee, more than 8 years","Altoona, PA",positive,positive,neutral,"You ate of weekends and hollidays, also summers off.","Minimum pay, vs lots of responsibilities.","You ate of weekends and hollidays, also summers off. Minimum pay, vs lots of responsibilities.",0.13210703432559967,0.5860320329666138,0.9279909133911133,0.21857909858226776,0.029233256354928017,0.34506964683532715,0.12544547021389008,0.013624114915728569,0.865540623664856,0.650198055896908,1.313042089343071
STA,transportation,Driver,10,3.0,"Dec 28, 2017",Bus driving,School bus driver,"Current employee, more than 1 year","Lockport, NY",positive,neutral,neutral,You can earn a CDL-B license and get needed experience to give yourself an opportunity to go elsewhere for a CDL-B job if you can't drive full-time here or get a better paying job at this bus company.,"School bus driving jobs only average about 25 hours per week. Good luck getting that much work over the 9 weeks of summer break, The week from around Christmas Eve thru New Year's Day, Easter break, or the week of Thanksgiving.","You can earn a CDL-B license and get needed experience to give yourself an opportunity to go elsewhere for a CDL-B job if you can't drive full-time here or get a better paying job at this bus company. School bus driving jobs only average about 25 hours per week. Good luck getting that much work over the 9 weeks of summer break, The week from around Christmas Eve thru New Year's Day, Easter break, or the week of Thanksgiving.",0.2554841637611389,0.4243429899215698,0.28884103894233704,0.46144676208496094,0.0963057354092598,0.45939934253692627,0.32763388752937317,0.5966361165046692,0.9901576042175293,1.1922363396734,1.1064617037773132
STA,transportation,Driver,11,5.0,"Aug 31, 2017","I love my job.  I get to know Omaha by driving my route, in i work with students to the laws and rules",School bus driver,"Current employee, more than 5 years","Omaha, NE",positive,positive,positive,"Meeting new faces each year, going to different places, never really having much problems with staff. Enjoy helping staff and students along with schools staff.",The changes of rules and the different types of personalities that you learn each year.,"Meeting new faces each year, going to different places, never really having much problems with staff. Enjoy helping staff and students along with schools staff. The changes of rules and the different types of personalities that you learn each year.",0.9764116406440735,0.9548153281211853,0.8368508815765381,0.47681617736816406,0.005006571765989065,0.0002054172073258087,0.00020402688824106008,0.04991452768445015,0.0008274636347778141,-0.20897542870807229,2.4631616324186325
STA,transportation,Driver,11,1.0,"Aug 4, 2017",lame place. disrespect.,School bus driver,"Former employee, more than 1 year","Goleta, CA",negative,negative,negative,there are no pros for this company.,"was training. while in training, and working to understand material, trainer accused me of not taking training seriously. this was a personal attack. also, he did this in front of another trainee. i'm glad he showed his true colors before i continued there so i could see how rotten an environment it was. i don't need that. no one does. to be honest, everyone else was friendly, and even he was, until that moment. but because of his actions, i would not recommend anyone to look for a job there. this was in goleta california.","there are no pros for this company. was training. while in training, and working to understand material, trainer accused me of not taking training seriously. this was a personal attack. also, he did this in front of another trainee. i'm glad he showed his true colors before i continued there so i could see how rotten an environment it was. i don't need that. no one does. to be honest, everyone else was friendly, and even he was, until that moment. but because of his actions, i would not recommend anyone to look for a job there. this was in goleta california.",0.010787121020257473,0.12024752795696259,0.055982910096645355,0.3148254156112671,0.05080966651439667,0.6008697748184204,0.13842149078845978,0.48666828870773315,0.09994755685329437,0.6128588430583477,0.3924483854789287
STA,transportation,Driver,11,4.0,"Jun 27, 2017","Not bad, but could use more $",School bus driver,"Current employee, more than 5 years","Grand Junction, CO",positive,neutral,neutral,I love working with the kids and having the same schedule as my kids. They allow you to work independently and have a camera on every bus for additional safety.,"Low pay and working in extreme temperatures. There is not much opportunity to make extra money, and very little work is offered in the summer.","I love working with the kids and having the same schedule as my kids. They allow you to work independently and have a camera on every bus for additional safety. Low pay and working in extreme temperatures. There is not much opportunity to make extra money, and very little work is offered in the summer.",0.003561747493222356,0.2498832494020462,0.03833838924765587,0.010276418179273605,0.0003818660625256598,0.0021008753683418036,0.004075409844517708,0.00044878158951178193,0.8117997050285339,0.4063982812949689,0.2794310682802461
STA,transportation,Driver,11,2.0,"Feb 20, 2017",Asdf,School bus driver,"Former employee, more than 1 year","Gibsonia, PA",negative,,,Other co workers were awesome to work with,Terrible management system they just pick field trips how ever they want and do what they want. Also get junk base model buses,Other co workers were awesome to work with Terrible management system they just pick field trips how ever they want and do what they want. Also get junk base model buses,0.5729877948760986,0.9042631387710571,0.1369318813085556,0.05731406807899475,0.012554291635751724,0.9781274795532227,0.16380318999290466,0.9102643728256226,0.44507673382759094,1.3112961677834392,1.445455476641655
